subj	variance	catAss	ticks	feedType	feedAmount	phase	trial	length	tarCat	respSE	respRT	respACC	move
1221201	1	2	2	1	2	1	15	46	XA	D	448	0	15
1221201	1	2	2	1	2	1	16	46	D	A	512	0	15
1221201	1	2	2	1	2	1	17	17	D	D	1131	1	15
1221201	1	2	2	1	2	1	18	23	D	D	659	1	15
1221201	1	2	2	1	2	1	19	32	D	A	547	0	15
1221201	1	2	2	1	2	1	20	14	XA	D	186	0	15
1221201	1	2	2	1	2	1	21	38	D	D	225	1	15
1221201	1	2	2	1	2	1	22	36	A	A	684	1	15
1221201	1	2	2	1	2	1	23	29	XA	A	220	1	15
1221201	1	2	2	1	2	1	24	25	A	D	177	0	15
1221201	1	2	2	1	2	1	25	35	XA	A	260	1	15
1221201	1	2	2	1	2	1	26	23	D	A	97	0	15
1221201	1	2	2	1	2	1	27	19	D	D	732	1	15
1221201	1	2	2	1	2	1	28	45	A	D	749	0	15
1221201	1	2	2	1	2	1	29	40	XA	A	427	1	15
1221201	1	2	2	1	2	1	30	37	D	A	456	0	15
1221201	1	2	2	1	2	1	31	30	A	D	340	0	15
1221201	1	2	2	1	2	1	32	27	XD	A	603	0	15
1221201	1	2	2	1	2	1	33	30	D	A	304	0	15
1221201	1	2	2	1	2	1	34	39	XA	D	892	0	15
1221201	1	2	2	1	2	1	35	47	A	D	776	0	15
1221201	1	2	2	1	2	1	36	43	XA	A	2332	1	15
1221201	1	2	2	1	2	1	37	18	XD	A	455	0	15
1221201	1	2	2	1	2	1	38	39	A	A	465	1	15
1221201	1	2	2	1	2	1	39	35	D	A	403	0	15
1221201	1	2	2	1	2	1	40	8	D	D	955	1	15
1221201	1	2	2	1	2	1	41	32	XD	D	844	1	15
1221201	1	2	2	1	2	1	42	42	XD	D	504	1	15
1221201	1	2	2	1	2	1	43	37	A	D	464	0	15
1221201	1	2	2	1	2	1	44	33	D	A	1098	0	15
1221201	1	2	2	1	2	1	45	38	A	A	867	1	15
1221201	1	2	2	1	2	1	46	40	A	D	875	0	15
1221201	1	2	2	1	2	1	47	27	D	D	747	1	15
1221201	1	2	2	1	2	1	48	41	D	A	524	0	15
1221201	1	2	2	1	2	1	49	50	XA	D	1196	0	15
1221201	1	2	2	1	2	1	50	19	XA	D	889	0	15
1221201	1	2	2	1	2	1	51	24	D	D	465	1	15
1221201	1	2	2	1	2	1	52	41	A	A	532	1	15
1221201	1	2	2	1	2	1	53	30	D	D	754	1	15
1221201	1	2	2	1	2	1	54	24	XD	D	676	1	15
1221201	1	2	2	1	2	1	55	36	XD	A	569	0	15
1221201	1	2	2	1	2	1	56	23	A	D	960	0	15
1221201	1	2	2	1	2	1	57	43	XD	D	714	1	15
1221201	1	2	2	1	2	1	58	25	XD	A	665	0	15
1221201	1	2	2	1	2	1	59	28	D	A	536	0	15
1221201	1	2	2	1	2	1	60	29	D	D	634	1	15
1221201	1	2	2	1	2	1	61	52	A	A	548	1	15
1221201	1	2	2	1	2	1	62	19	D	D	989	1	15
1221201	1	2	2	1	2	1	63	14	D	D	499	1	15
1221201	1	2	2	1	2	1	64	33	A	A	756	1	15
1221201	1	2	2	1	2	1	65	24	A	D	835	0	15
1221201	1	2	2	1	2	1	66	32	A	A	700	1	15
1221201	1	2	2	1	2	1	67	34	A	D	875	0	15
1221201	1	2	2	1	2	1	68	31	A	D	811	0	15
1221201	1	2	2	1	2	1	69	32	XA	A	523	1	15
1221201	1	2	2	1	2	1	70	47	D	A	223	0	15
1221201	1	2	2	1	2	1	71	9	D	D	660	1	15
1221201	1	2	2	1	2	1	72	34	XA	D	315	0	15
1221201	1	2	2	1	2	1	73	35	XA	D	370	0	15
1221201	1	2	2	1	2	1	74	21	D	A	353	0	15
1221201	1	2	2	1	2	1	75	25	XD	D	316	1	15
1221201	1	2	2	1	2	1	76	49	A	D	224	0	15
1221201	1	2	2	1	2	1	77	34	A	A	268	1	15
1221201	1	2	2	1	2	1	78	17	XD	A	403	0	15
1221201	1	2	2	1	2	1	79	48	A	D	513	0	15
1221201	1	2	2	1	2	1	80	55	A	A	643	1	15
1221201	1	2	2	1	2	1	81	31	XA	A	572	1	15
1221201	1	2	2	1	2	1	82	27	A	D	344	0	15
1221201	1	2	2	1	2	1	83	28	XD	D	515	1	15
1221201	1	2	2	1	2	1	84	53	A	A	536	1	15
1221201	1	2	2	1	2	1	85	54	XA	D	1060	0	15
1221201	1	2	2	1	2	1	86	22	A	D	511	0	15
1221201	1	2	2	1	2	1	87	44	A	A	572	1	15
1221201	1	2	2	1	2	1	88	25	A	A	644	1	15
1221201	1	2	2	1	2	1	89	44	D	A	682	0	15
1221201	1	2	2	1	2	1	90	31	D	D	668	1	15
1221201	1	2	2	1	2	1	91	21	D	D	451	1	15
1221201	1	2	2	1	2	1	92	26	D	D	299	1	15
1221201	1	2	2	1	2	1	93	32	XD	D	316	1	15
1221201	1	2	2	1	2	1	94	26	A	D	278	0	15
1221201	1	2	2	1	2	1	95	44	A	A	251	1	15
1221201	1	2	2	1	2	1	96	27	D	A	307	0	15
1221201	1	2	2	1	2	1	97	31	XD	D	243	1	15
1221201	1	2	2	1	2	1	98	33	XD	A	338	0	15
1221201	1	2	2	1	2	1	99	27	A	D	1417	0	15
1221201	1	2	2	1	2	1	100	23	D	A	555	0	15
1221201	1	2	2	1	2	1	101	45	D	D	348	1	15
1221201	1	2	2	1	2	1	102	37	A	D	379	0	15
1221201	1	2	2	1	2	1	103	29	A	A	444	1	15
1221201	1	2	2	1	2	1	104	30	XD	A	363	0	15
1221201	1	2	2	1	2	1	105	21	A	A	537	1	15
1221201	1	2	2	1	2	1	106	42	XA	A	531	1	15
1221201	1	2	2	1	2	1	107	20	A	D	16	0	15
1221201	1	2	2	1	2	1	108	28	A	A	912	1	15
1221201	1	2	2	1	2	1	109	26	XA	A	557	1	15
1221201	1	2	2	1	2	1	110	29	D	A	335	0	15
1221201	1	2	2	1	2	1	111	24	A	D	613	0	15
1221201	1	2	2	1	2	1	112	45	A	A	21539	1	15
1221201	1	2	2	1	2	1	113	15	XA	A	548	1	15
1221201	1	2	2	1	2	1	114	21	D	A	328	0	15
1221201	1	2	2	1	2	1	115	10	D	D	428	1	15
1221201	1	2	2	1	2	1	116	39	D	D	787	1	15
1221201	1	2	2	1	2	1	117	24	XD	A	341	0	15
1221201	1	2	2	1	2	1	118	38	A	A	553	1	15
1221201	1	2	2	1	2	1	119	23	XA	A	260	1	15
1221201	1	2	2	1	2	1	120	31	D	A	785	0	15
1221201	1	2	2	1	2	1	121	25	D	D	1852	1	15
1221201	1	2	2	1	2	1	122	36	D	D	204	1	15
1221201	1	2	2	1	2	1	123	32	XA	D	324	0	15
1221201	1	2	2	1	2	1	124	28	D	A	368	0	15
1221201	1	2	2	1	2	1	125	30	A	A	284	1	15
1221201	1	2	2	1	2	1	126	26	D	A	300	0	15
1221201	1	2	2	1	2	1	127	13	XD	D	428	1	15
1221201	1	2	2	1	2	1	128	33	A	D	264	0	15
1221201	1	2	2	1	2	1	129	12	D	A	436	0	15
1221201	1	2	2	1	2	1	130	26	D	D	532	1	15
1221201	1	2	2	1	2	1	131	20	D	D	428	1	15
1221201	1	2	2	1	2	1	132	33	A	D	643	0	15
1221201	1	2	2	1	2	1	133	16	A	A	619	1	15
1221201	1	2	2	1	2	1	134	7	D	D	332	1	15
1221201	1	2	2	1	2	1	135	38	XA	D	251	0	15
1221201	1	2	2	1	2	1	136	16	XD	D	256	1	15
1221201	1	2	2	1	2	1	137	18	A	D	392	0	15
1221201	1	2	2	1	2	1	138	22	XD	A	387	0	15
1221201	1	2	2	1	2	1	139	6	XD	D	936	1	15
1221201	1	2	2	1	2	1	140	18	D	D	489	1	15
1221201	1	2	2	1	2	1	141	40	XD	D	275	1	15
1221201	1	2	2	1	2	1	142	29	D	D	394	1	15
1221201	1	2	2	1	2	1	143	22	A	A	284	1	15
1221201	1	2	2	1	2	1	144	37	D	A	459	0	15
1221201	1	2	2	1	2	1	145	16	XD	D	283	1	15
1221201	1	2	2	1	2	1	146	15	XD	D	209	1	15
1221201	1	2	2	1	2	1	147	38	D	A	280	0	15
1221201	1	2	2	1	2	1	148	35	D	D	670	1	15
1221201	1	2	2	1	2	1	149	15	D	D	380	1	15
1221201	1	2	2	1	2	1	150	47	XA	A	275	1	15
1221201	1	2	2	1	2	1	151	34	D	A	288	0	15
1221201	1	2	2	1	2	1	152	39	A	D	227	0	15
1221201	1	2	2	1	2	1	153	30	A	D	452	0	15
1221201	1	2	2	1	2	1	154	39	D	D	395	1	15
1221201	1	2	2	1	2	1	155	43	A	D	411	0	15
1221201	1	2	2	1	2	1	156	41	XA	D	939	0	15
1221201	1	2	2	1	2	1	157	46	A	A	647	1	15
1221201	1	2	2	1	2	1	158	29	A	D	421	0	15
1221201	1	2	2	1	2	1	159	17	XA	A	491	1	15
1221201	1	2	2	1	2	1	160	34	XD	D	624	1	15
1221206	1	2	2	1	2	1	1	34	A	D	1808	0	17
1221206	1	2	2	1	2	1	2	19	D	D	1003	1	17
1221206	1	2	2	1	2	1	3	33	A	A	1027	1	17
1221206	1	2	2	1	2	1	4	23	XD	D	604	1	17
1221206	1	2	2	1	2	1	5	8	D	D	520	1	17
1221206	1	2	2	1	2	1	6	16	XA	D	715	0	17
1221206	1	2	2	1	2	1	7	22	D	D	521	1	17
1221206	1	2	2	1	2	1	8	38	A	A	602	1	17
1221206	1	2	2	1	2	1	9	38	D	A	707	0	17
1221206	1	2	2	1	2	1	10	42	D	A	621	0	17
1221206	1	2	2	1	2	1	11	46	D	A	556	0	17
1221206	1	2	2	1	2	1	12	22	XD	D	627	1	17
1221206	1	2	2	1	2	1	13	27	D	D	602	1	17
1221206	1	2	2	1	2	1	14	36	D	A	546	0	17
1221206	1	2	2	1	2	1	15	49	A	A	525	1	17
1221206	1	2	2	1	2	1	16	25	XA	D	634	0	17
1221206	1	2	2	1	2	1	17	31	D	D	792	1	17
1221206	1	2	2	1	2	1	18	29	D	D	668	1	17
1221206	1	2	2	1	2	1	19	31	D	D	724	1	17
1221206	1	2	2	1	2	1	20	25	XD	D	530	1	17
1221206	1	2	2	1	2	1	21	38	XA	A	473	1	17
1221206	1	2	2	1	2	1	22	18	D	A	471	0	17
1221206	1	2	2	1	2	1	23	36	A	A	500	1	17
1221206	1	2	2	1	2	1	24	35	A	A	537	1	17
1221206	1	2	2	1	2	1	25	20	XA	D	604	0	17
1221206	1	2	2	1	2	1	26	52	A	A	529	1	17
1221206	1	2	2	1	2	1	27	37	A	A	556	1	17
1221206	1	2	2	1	2	1	28	41	A	A	467	1	17
1221206	1	2	2	1	2	1	29	14	D	D	627	1	17
1221206	1	2	2	1	2	1	30	28	A	D	558	0	17
1221206	1	2	2	1	2	1	31	26	A	D	708	0	17
1221206	1	2	2	1	2	1	32	39	A	A	467	1	17
1221206	1	2	2	1	2	1	33	28	D	D	636	1	17
1221206	1	2	2	1	2	1	34	17	D	D	659	1	17
1221206	1	2	2	1	2	1	35	39	A	A	445	1	17
1221206	1	2	2	1	2	1	36	11	D	D	666	1	17
1221206	1	2	2	1	2	1	37	35	XA	A	547	1	17
1221206	1	2	2	1	2	1	38	30	D	D	841	1	17
1221206	1	2	2	1	2	1	39	34	D	A	476	0	17
1221206	1	2	2	1	2	1	40	20	D	D	524	1	17
1221206	1	2	2	1	2	1	41	17	D	D	404	1	17
1221206	1	2	2	1	2	1	42	10	XD	D	508	1	17
1221206	1	2	2	1	2	1	43	21	D	D	521	1	17
1221206	1	2	2	1	2	1	44	22	XA	D	620	0	17
1221206	1	2	2	1	2	1	45	36	A	A	498	1	17
1221206	1	2	2	1	2	1	46	25	A	D	402	0	17
1221206	1	2	2	1	2	1	47	24	D	D	772	1	17
1221206	1	2	2	1	2	1	48	41	A	A	613	1	17
1221206	1	2	2	1	2	1	49	37	A	A	627	1	17
1221206	1	2	2	1	2	1	50	27	XA	D	620	0	17
1221206	1	2	2	1	2	1	51	31	A	A	663	1	17
1221206	1	2	2	1	2	1	52	30	A	A	707	1	17
1221206	1	2	2	1	2	1	53	24	D	D	460	1	17
1221206	1	2	2	1	2	1	54	43	XA	A	465	1	17
1221206	1	2	2	1	2	1	55	24	XA	D	498	0	17
1221206	1	2	2	1	2	1	56	29	XA	A	560	1	17
1221206	1	2	2	1	2	1	57	19	XD	D	538	1	17
1221206	1	2	2	1	2	1	58	42	XA	A	536	1	17
1221206	1	2	2	1	2	1	59	40	A	A	545	1	17
1221206	1	2	2	1	2	1	60	15	D	A	451	0	17
1221206	1	2	2	1	2	1	61	25	D	A	755	0	17
1221206	1	2	2	1	2	1	62	36	XA	A	572	1	17
1221206	1	2	2	1	2	1	63	26	D	D	543	1	17
1221206	1	2	2	1	2	1	64	48	A	A	540	1	17
1221206	1	2	2	1	2	1	65	44	A	A	637	1	17
1221206	1	2	2	1	2	1	66	17	XA	D	587	0	17
1221206	1	2	2	1	2	1	67	23	D	D	928	1	17
1221206	1	2	2	1	2	1	68	32	XD	A	412	0	17
1221206	1	2	2	1	2	1	69	32	A	A	543	1	17
1221206	1	2	2	1	2	1	70	6	D	D	573	1	17
1221206	1	2	2	1	2	1	71	27	XD	A	570	0	17
1221206	1	2	2	1	2	1	72	36	XD	A	569	0	17
1221206	1	2	2	1	2	1	73	30	XD	A	690	0	17
1221206	1	2	2	1	2	1	74	28	D	D	560	1	17
1221206	1	2	2	1	2	1	75	35	A	A	484	1	17
1221206	1	2	2	1	2	1	76	28	XD	A	562	0	17
1221206	1	2	2	1	2	1	77	45	A	D	466	0	17
1221206	1	2	2	1	2	1	78	35	D	A	506	0	17
1221206	1	2	2	1	2	1	79	55	A	A	491	1	17
1221206	1	2	2	1	2	1	80	33	A	A	468	1	17
1221206	1	2	2	1	2	1	81	47	A	A	373	1	17
1221206	1	2	2	1	2	1	82	18	A	D	578	0	17
1221206	1	2	2	1	2	1	83	32	A	A	467	1	17
1221206	1	2	2	1	2	1	84	40	A	A	403	1	17
1221206	1	2	2	1	2	1	85	45	D	A	444	0	17
1221206	1	2	2	1	2	1	86	50	XA	A	506	1	17
1221206	1	2	2	1	2	1	87	33	XD	A	601	0	17
1221206	1	2	2	1	2	1	88	27	XD	D	618	1	17
1221206	1	2	2	1	2	1	89	26	A	D	616	0	17
1221206	1	2	2	1	2	1	90	39	A	A	612	1	17
1221206	1	2	2	1	2	1	91	20	XD	D	515	1	17
1221206	1	2	2	1	2	1	92	18	XD	D	426	1	17
1221206	1	2	2	1	2	1	93	15	D	D	479	1	17
1221206	1	2	2	1	2	1	94	32	D	A	588	0	17
1221206	1	2	2	1	2	1	95	39	D	A	531	0	17
1221206	1	2	2	1	2	1	96	15	A	D	659	0	17
1221206	1	2	2	1	2	1	97	26	XD	D	532	1	17
1221206	1	2	2	1	2	1	98	31	XA	A	727	1	17
1221206	1	2	2	1	2	1	99	29	XD	A	1376	0	17
1221206	1	2	2	1	2	1	100	12	D	D	504	1	17
1221206	1	2	2	1	2	1	101	34	XD	A	579	0	17
1221206	1	2	2	1	2	1	102	19	XA	D	569	0	17
1221206	1	2	2	1	2	1	103	51	A	A	639	1	17
1221206	1	2	2	1	2	1	104	24	XD	D	548	1	17
1221206	1	2	2	1	2	1	105	26	XD	D	865	1	17
1221206	1	2	2	1	2	1	106	46	XA	A	688	1	17
1221206	1	2	2	1	2	1	107	29	A	A	737	1	17
1221206	1	2	2	1	2	1	108	40	D	A	597	0	17
1221206	1	2	2	1	2	1	109	9	D	D	579	1	17
1221206	1	2	2	1	2	1	110	7	D	D	483	1	17
1221206	1	2	2	1	2	1	111	13	D	D	563	1	17
1221206	1	2	2	1	2	1	112	34	A	A	603	1	17
1221206	1	2	2	1	2	1	113	23	A	D	476	0	17
1221206	1	2	2	1	2	1	114	25	D	A	818	0	17
1221206	1	2	2	1	2	1	115	16	D	D	451	1	17
1221206	1	2	2	1	2	1	116	21	D	A	491	0	17
1221206	1	2	2	1	2	1	117	30	D	A	778	0	17
1221206	1	2	2	1	2	1	118	29	A	D	811	0	17
1221206	1	2	2	1	2	1	119	43	A	A	787	1	17
1221206	1	2	2	1	2	1	120	31	D	D	781	1	17
1221206	1	2	2	1	2	1	121	23	D	D	507	1	17
1221206	1	2	2	1	2	1	122	43	D	A	541	0	17
1221206	1	2	2	1	2	1	123	35	D	A	572	0	17
1221206	1	2	2	1	2	1	124	27	A	D	491	0	17
1221206	1	2	2	1	2	1	125	32	XA	A	636	1	17
1221206	1	2	2	1	2	1	126	47	XA	A	495	1	17
1221206	1	2	2	1	2	1	127	33	XA	A	385	1	17
1221206	1	2	2	1	2	1	128	22	XA	D	407	0	17
1221206	1	2	2	1	2	1	129	45	A	A	368	1	17
1221206	1	2	2	1	2	1	130	38	A	A	667	1	17
1221206	1	2	2	1	2	1	131	29	D	D	708	1	17
1221206	1	2	2	1	2	1	132	33	XD	A	410	0	17
1221206	1	2	2	1	2	1	133	42	A	A	473	1	17
1221206	1	2	2	1	2	1	134	14	A	D	450	0	17
1221206	1	2	2	1	2	1	135	46	A	A	446	1	17
1221206	1	2	2	1	2	1	136	23	A	D	658	0	17
1221206	1	2	2	1	2	1	137	39	D	A	453	0	17
1221206	1	2	2	1	2	1	138	21	A	D	467	0	17
1221206	1	2	2	1	2	1	139	22	XD	D	812	1	17
1221206	1	2	2	1	2	1	140	14	XD	D	449	1	17
1221206	1	2	2	1	2	1	141	38	XD	A	511	0	17
1221206	1	2	2	1	2	1	142	44	XD	A	553	0	17
1221206	1	2	2	1	2	1	143	16	XD	D	1008	1	17
1221206	1	2	2	1	2	1	144	24	A	D	591	0	17
1221206	1	2	2	1	2	1	145	30	A	A	755	1	17
1221206	1	2	2	1	2	1	146	54	A	A	508	1	17
1221206	1	2	2	1	2	1	147	37	D	A	538	0	17
1221206	1	2	2	1	2	1	148	47	D	A	428	0	17
1221206	1	2	2	1	2	1	149	41	D	A	513	0	17
1221206	1	2	2	1	2	1	150	40	A	A	460	1	17
1221206	1	2	2	1	2	1	151	30	XA	D	780	0	17
1221206	1	2	2	1	2	1	152	32	D	A	920	0	17
1221206	1	2	2	1	2	1	153	53	XA	A	636	1	17
1221206	1	2	2	1	2	1	154	37	D	A	426	0	17
1221206	1	2	2	1	2	1	155	28	XA	D	482	0	17
1221206	1	2	2	1	2	1	156	37	A	A	481	1	17
1221206	1	2	2	1	2	1	157	21	D	D	770	1	17
1221206	1	2	2	1	2	1	158	31	A	A	963	1	17
1221206	1	2	2	1	2	1	159	34	A	A	619	1	17
1221206	1	2	2	1	2	1	160	44	XA	A	963	1	17
1221223	1	2	2	1	2	1	1	15	D	A	879	0	5
1221223	1	2	2	1	2	1	2	39	A	D	564	0	5
1221223	1	2	2	1	2	1	3	47	XA	A	443	1	5
1221223	1	2	2	1	2	1	4	16	XD	A	352	0	5
1221223	1	2	2	1	2	1	5	36	XA	A	280	1	5
1221223	1	2	2	1	2	1	6	10	D	A	287	0	5
1221223	1	2	2	1	2	1	7	27	A	D	227	0	5
1221223	1	2	2	1	2	1	8	23	D	A	403	0	5
1221223	1	2	2	1	2	1	9	12	XD	A	364	0	5
1221223	1	2	2	1	2	1	10	34	XA	A	177	1	5
1221223	1	2	2	1	2	1	11	44	XA	A	257	1	5
1221223	1	2	2	1	2	1	12	13	D	A	257	0	5
1221223	1	2	2	1	2	1	13	23	XD	D	852	1	5
1221223	1	2	2	1	2	1	14	22	XD	D	216	1	5
1221223	1	2	2	1	2	1	15	33	A	D	242	0	5
1221223	1	2	2	1	2	1	16	28	D	A	251	0	5
1221223	1	2	2	1	2	1	17	33	A	D	300	0	5
1221223	1	2	2	1	2	1	18	38	D	D	243	1	5
1221223	1	2	2	1	2	1	19	37	D	D	355	1	5
1221223	1	2	2	1	2	1	20	36	A	D	442	0	5
1221223	1	2	2	1	2	1	21	42	A	D	468	0	5
1221223	1	2	2	1	2	1	22	19	XA	A	236	1	5
1221223	1	2	2	1	2	1	23	16	A	A	263	1	5
1221223	1	2	2	1	2	1	24	15	D	A	252	0	5
1221223	1	2	2	1	2	1	25	29	A	D	435	0	5
1221223	1	2	2	1	2	1	26	29	A	A	266	1	5
1221223	1	2	2	1	2	1	27	28	XD	A	259	0	5
1221223	1	2	2	1	2	1	28	31	A	A	280	1	5
1221223	1	2	2	1	2	1	29	34	XA	A	219	1	5
1221223	1	2	2	1	2	1	30	18	D	A	208	0	5
1221223	1	2	2	1	2	1	31	24	XA	D	219	0	5
1221223	1	2	2	1	2	1	32	30	XD	D	217	1	5
1221223	1	2	2	1	2	1	33	43	XA	D	233	0	5
1221223	1	2	2	1	2	1	34	30	XA	D	241	0	5
1221223	1	2	2	1	2	1	35	33	A	D	225	0	5
1221223	1	2	2	1	2	1	36	22	XA	D	244	0	5
1221223	1	2	2	1	2	1	37	39	XD	D	233	1	5
1221223	1	2	2	1	2	1	38	51	XA	A	273	1	5
1221223	1	2	2	1	2	1	39	40	D	A	337	0	5
1221223	1	2	2	1	2	1	40	36	D	D	275	1	5
1221223	1	2	2	1	2	1	41	7	D	D	451	1	5
1221223	1	2	2	1	2	1	42	41	A	D	379	0	5
1221223	1	2	2	1	2	1	43	11	D	A	283	0	5
1221223	1	2	2	1	2	1	44	24	A	D	301	0	5
1221223	1	2	2	1	2	1	45	17	D	A	300	0	5
1221223	1	2	2	1	2	1	46	23	A	D	467	0	5
1221223	1	2	2	1	2	1	47	19	XD	A	499	0	5
1221223	1	2	2	1	2	1	48	14	XD	D	279	1	5
1221223	1	2	2	1	2	1	49	24	D	A	265	0	5
1221223	1	2	2	1	2	1	50	8	D	D	243	1	5
1221223	1	2	2	1	2	1	51	22	A	D	675	0	5
1221223	1	2	2	1	2	1	52	29	XA	A	363	1	5
1221223	1	2	2	1	2	1	53	32	A	A	303	1	5
1221223	1	2	2	1	2	1	54	29	D	A	492	0	5
1221223	1	2	2	1	2	1	55	31	D	D	404	1	5
1221223	1	2	2	1	2	1	56	40	XA	D	468	0	5
1221223	1	2	2	1	2	1	57	35	A	A	257	1	5
1221223	1	2	2	1	2	1	58	31	A	D	243	0	5
1221223	1	2	2	1	2	1	59	21	A	A	573	1	5
1221223	1	2	2	1	2	1	60	41	D	D	347	1	5
1221223	1	2	2	1	2	1	61	20	XA	A	420	1	5
1221223	1	2	2	1	2	1	62	45	XA	D	224	0	5
1221223	1	2	2	1	2	1	63	54	A	A	272	1	5
1221223	1	2	2	1	2	1	64	36	XA	A	467	1	5
1221223	1	2	2	1	2	1	65	47	A	D	288	0	5
1221223	1	2	2	1	2	1	66	17	D	A	764	0	5
1221223	1	2	2	1	2	1	67	52	A	A	395	1	5
1221223	1	2	2	1	2	1	68	43	D	D	915	1	5
1221223	1	2	2	1	2	1	69	47	D	A	419	0	5
1221223	1	2	2	1	2	1	70	20	D	A	410	0	5
1221223	1	2	2	1	2	1	71	27	D	A	475	0	5
1221223	1	2	2	1	2	1	72	18	XD	D	435	1	5
1221223	1	2	2	1	2	1	73	39	A	A	392	1	5
1221223	1	2	2	1	2	1	74	37	A	D	395	0	5
1221223	1	2	2	1	2	1	75	31	D	D	475	1	5
1221223	1	2	2	1	2	1	76	30	A	A	589	1	5
1221223	1	2	2	1	2	1	77	31	A	D	388	0	5
1221223	1	2	2	1	2	1	78	46	A	A	556	1	5
1221223	1	2	2	1	2	1	79	50	XA	D	467	0	5
1221223	1	2	2	1	2	1	80	32	XA	D	369	0	5
1221223	1	2	2	1	2	1	81	26	A	A	487	1	5
1221223	1	2	2	1	2	1	82	35	A	A	309	1	5
1221223	1	2	2	1	2	1	83	19	XD	A	827	0	5
1221223	1	2	2	1	2	1	84	38	A	D	312	0	5
1221223	1	2	2	1	2	1	85	30	XD	A	587	0	5
1221223	1	2	2	1	2	1	86	32	D	A	328	0	5
1221223	1	2	2	1	2	1	87	26	D	A	474	0	5
1221223	1	2	2	1	2	1	88	34	D	D	636	1	5
1221223	1	2	2	1	2	1	89	21	D	D	571	1	5
1221223	1	2	2	1	2	1	90	25	A	A	544	1	5
1221223	1	2	2	1	2	1	91	32	A	D	443	0	5
1221223	1	2	2	1	2	1	92	35	XA	A	507	1	5
1221223	1	2	2	1	2	1	93	33	XD	A	304	0	5
1221223	1	2	2	1	2	1	94	24	D	A	320	0	5
1221223	1	2	2	1	2	1	95	38	A	D	323	0	5
1221223	1	2	2	1	2	1	96	20	D	D	476	1	5
1221223	1	2	2	1	2	1	97	23	D	D	332	1	5
1221223	1	2	2	1	2	1	98	27	D	D	460	1	5
1221223	1	2	2	1	2	1	99	53	A	A	388	1	5
1221223	1	2	2	1	2	1	100	39	D	A	315	0	5
1221223	1	2	2	1	2	1	101	48	A	D	372	0	5
1221223	1	2	2	1	2	1	102	40	A	A	292	1	5
1221223	1	2	2	1	2	1	103	33	D	A	459	0	5
1221223	1	2	2	1	2	1	104	34	XD	D	373	1	5
1221223	1	2	2	1	2	1	105	28	A	A	512	1	5
1221223	1	2	2	1	2	1	106	39	XA	A	571	1	5
1221223	1	2	2	1	2	1	107	24	D	A	368	0	5
1221223	1	2	2	1	2	1	108	32	D	D	459	1	5
1221223	1	2	2	1	2	1	109	32	D	D	611	1	5
1221223	1	2	2	1	2	1	110	40	A	D	347	0	5
1221223	1	2	2	1	2	1	111	31	XD	A	314	0	5
1221223	1	2	2	1	2	1	112	30	A	A	256	1	5
1221223	1	2	2	1	2	1	113	28	A	D	276	0	5
1221223	1	2	2	1	2	1	114	41	A	A	329	1	5
1221223	1	2	2	1	2	1	115	26	D	A	539	0	5
1221223	1	2	2	1	2	1	116	6	XD	D	348	1	5
1221223	1	2	2	1	2	1	117	25	D	D	281	1	5
1221223	1	2	2	1	2	1	118	27	XA	D	396	0	5
1221223	1	2	2	1	2	1	119	37	A	D	249	0	5
1221223	1	2	2	1	2	1	120	49	A	A	283	1	5
1221223	1	2	2	1	2	1	121	43	A	D	276	0	5
1221223	1	2	2	1	2	1	122	25	D	A	307	0	5
1221223	1	2	2	1	2	1	123	18	A	D	276	0	5
1221223	1	2	2	1	2	1	124	14	D	D	251	1	5
1221223	1	2	2	1	2	1	125	26	D	D	291	1	5
1221223	1	2	2	1	2	1	126	14	XA	D	299	0	5
1221223	1	2	2	1	2	1	127	29	XD	A	249	0	5
1221223	1	2	2	1	2	1	128	25	A	D	240	0	5
1221223	1	2	2	1	2	1	129	44	D	A	243	0	5
1221223	1	2	2	1	2	1	130	42	D	D	404	1	5
1221223	1	2	2	1	2	1	131	29	D	D	172	1	5
1221223	1	2	2	1	2	1	132	35	XD	D	155	1	5
1221223	1	2	2	1	2	1	133	17	A	A	272	1	5
1221223	1	2	2	1	2	1	134	36	D	D	324	1	5
1221223	1	2	2	1	2	1	135	15	A	D	227	0	5
1221223	1	2	2	1	2	1	136	34	XA	A	331	1	5
1221223	1	2	2	1	2	1	137	45	D	D	216	1	5
1221223	1	2	2	1	2	1	138	21	D	A	267	0	5
1221223	1	2	2	1	2	1	139	23	A	D	268	0	5
1221223	1	2	2	1	2	1	140	26	A	D	235	0	5
1221223	1	2	2	1	2	1	141	55	A	A	293	1	5
1221223	1	2	2	1	2	1	142	22	D	D	267	1	5
1221223	1	2	2	1	2	1	143	37	XD	A	267	0	5
1221223	1	2	2	1	2	1	144	28	XD	D	265	1	5
1221223	1	2	2	1	2	1	145	16	D	A	240	0	5
1221223	1	2	2	1	2	1	146	37	XA	D	285	0	5
1221223	1	2	2	1	2	1	147	46	D	D	239	1	5
1221223	1	2	2	1	2	1	148	35	D	A	245	0	5
1221223	1	2	2	1	2	1	149	38	A	D	259	0	5
1221223	1	2	2	1	2	1	150	21	XD	A	267	0	5
1221223	1	2	2	1	2	1	151	46	A	A	216	1	5
1221223	1	2	2	1	2	1	152	42	A	A	243	1	5
1221223	1	2	2	1	2	1	153	38	D	A	244	0	5
